Date,AAPL,MSFT,NVDA
2017-03-03,32.705535888671875,59.13896179199219,24.288677215576172
2017-03-06,32.60258865356445,59.1573600769043,24.101133346557617
2017-03-07,32.64470672607422,59.277034759521484,24.36516571044922
2017-03-08,32.523033142089844,59.82009506225586,24.320751190185547
2017-03-09,32.448158264160156,59.580772399902344,24.315818786621094
2017-03-10,32.5557975769043,59.764869689941406,24.458938598632812
2017-03-13,32.5698356628418,59.56236267089844,25.132593154907227
2017-03-14,32.520694732666016,59.28623962402344,25.115320205688477
2017-03-15,32.864646911621094,59.599185943603516,25.305326461791992
2017-03-16,32.91846466064453,59.4979362487793,25.616241455078125
2017-03-17,32.754669189453125,59.70963668823242,26.17392921447754
2017-03-20,33.098628997802734,59.764869689941406,27.007976531982422
2017-03-21,32.7195930480957,59.102134704589844,26.13444709777832
2017-03-22,33.08926773071289,59.85689926147461,26.667448043823242
2017-03-23,32.97227478027344,59.70963668823242,26.42561912536621
2017-03-24,32.906761169433594,59.8109016418457,26.519390106201172
2017-03-27,32.96292495727539,59.92133712768555,26.71186637878418
2017-03-28,33.64613723754883,60.096221923828125,26.57368278503418
2017-03-29,33.72101974487305,60.261924743652344,26.487314224243164
2017-03-30,33.67655563354492,60.482826232910156,26.99563980102539
2017-03-31,33.613380432128906,60.62088394165039,26.879661560058594
2017-04-03,33.62273406982422,60.335548400878906,26.743942260742188
2017-04-04,33.87310028076172,60.5012321472168,24.868558883666992
2017-04-05,33.697608947753906,60.34473419189453,24.68349266052246
2017-04-06,33.613380432128906,60.5012321472168,24.863624572753906
2017-04-07,33.53849792480469,60.455204010009766,24.75752067565918
2017-04-10,33.49873352050781,60.317138671875,24.125808715820312
2017-04-11,33.138397216796875,60.2711181640625,24.212177276611328
2017-04-12,33.17817687988281,60.0410041809082,24.01230239868164
2017-04-13,33.0026969909668,59.78327178955078,23.563190460205078
2017-04-17,33.18519973754883,60.2711181640625,24.486083984375
2017-04-18,33.037784576416016,60.18827819824219,24.500886917114258
2017-04-19,32.91612243652344,59.86612319946289,24.597124099731445
2017-04-20,33.32792663574219,60.28950881958008,24.987010955810547
2017-04-21,33.288150787353516,61.117923736572266,25.090646743774414
2017-04-24,33.60870361328125,62.15803146362305,25.40403175354004
2017-04-25,33.816932678222656,62.517005920410156,25.84572982788086
2017-04-26,33.6180534362793,62.43417739868164,25.66806411743164
2017-04-27,33.643798828125,62.839176177978516,26.067819595336914
2017-04-28,33.61103439331055,63.01405715942383,25.73715591430664
2017-05-01,34.296607971191406,63.88850021362305,26.314579010009766
2017-05-02,34.51419448852539,63.7872314453125,25.534812927246094
2017-05-03,34.40890884399414,63.58472442626953,25.724815368652344
2017-05-04,34.2849006652832,63.33622741699219,25.626117706298828
2017-05-05,34.853458404541016,63.5111198425293,25.628585815429688
2017-05-08,35.80107879638672,63.455875396728516,25.359609603881836
2017-05-09,36.0303840637207,63.54792022705078,25.40156364440918
2017-05-10,35.85957717895508,63.79643249511719,29.929624557495117
2017-05-11,36.16970443725586,63.01405715942383,31.215248107910156
2017-05-12,36.674827575683594,62.940425872802734,31.558246612548828
2017-05-15,36.58085250854492,62.98644256591797,33.14244842529297
2017-05-16,36.52680969238281,64.25469970703125,33.75935745239258
2017-05-17,35.30040740966797,62.46802520751953,31.516298294067383
2017-05-18,35.83842849731445,62.68095397949219,32.83647537231445
2017-05-19,35.96059799194336,62.66244125366211,33.594818115234375
2017-05-22,36.179100036621094,63.3659782409668,34.311187744140625
2017-05-23,36.13446044921875,63.57891082763672,33.8492546081543
2017-05-24,36.026390075683594,63.662208557128906,34.22967529296875
2017-05-25,36.150901794433594,64.44908905029297,34.153099060058594
2017-05-26,36.089813232421875,64.76383972167969,35.03742599487305
2017-05-30,36.103912353515625,65.18043518066406,35.785888671875
2017-05-31,35.89011764526367,64.65274047851562,35.6574592590332
2017-06-01,35.98878479003906,64.89344024658203,35.659915924072266
2017-06-02,36.52210998535156,66.43016815185547,35.48206329345703
2017-06-05,36.165008544921875,66.9115219116211,36.561546325683594
2017-06-06,36.28717041015625,67.13369750976562,36.39603805541992
2017-06-07,36.503326416015625,67.01335906982422,36.835731506347656
2017-06-08,36.41404724121094,66.60601043701172,39.50849914550781
2017-06-09,35.00202560424805,65.09710693359375,36.954307556152344
2017-06-12,34.16562271118164,64.59722900390625,37.04570007324219
2017-06-13,34.44050598144531,65.402587890625,37.3989372253418
2017-06-14,34.10454177856445,65.05081176757812,37.477996826171875
2017-06-15,33.9001350402832,64.70831298828125,37.6385498046875
2017-06-16,33.42555236816406,64.80087280273438,37.453285217285156
2017-06-19,34.381771087646484,65.60626220703125,38.86130905151367
2017-06-20,34.069297790527344,64.717529296875,38.80449676513672
2017-06-21,34.27135467529297,65.05081176757812,39.39240264892578
2017-06-22,34.2149658203125,65.04157257080078,39.120670318603516
2017-06-23,34.36766815185547,65.92101287841797,37.999202728271484
2017-06-26,34.259613037109375,65.2914810180664,37.58420181274414
2017-06-27,33.76856994628906,64.06954193115234,36.208309173583984
2017-06-28,34.261959075927734,64.61572265625,37.48540115356445
2017-06-29,33.75681686401367,63.403018951416016,36.23301315307617
2017-06-30,33.836692810058594,63.810340881347656,35.70931625366211
2017-07-03,33.71453094482422,63.10679244995117,34.41740798950195
2017-07-05,33.85314178466797,63.94920349121094,35.33632278442383
2017-07-06,33.53362274169922,63.47706985473633,35.442543029785156
2017-07-07,33.87429428100586,64.30098724365234,36.252769470214844
2017-07-10,34.0810432434082,64.7823715209961,37.96710205078125
2017-07-11,34.19147491455078,64.79158020019531,38.505592346191406
2017-07-12,34.240806579589844,65.86544799804688,40.143341064453125
2017-07-13,34.71773910522461,66.43939971923828,39.678955078125
2017-07-14,35.016117095947266,67.3743896484375,40.74607467651367
2017-07-17,35.13829040527344,67.90204620361328,40.573158264160156
2017-07-18,35.260459899902344,67.85575103759766,40.995574951171875
2017-07-19,35.48130798339844,68.3741683959961,40.78313064575195
2017-07-20,35.32154846191406,68.70744323730469,41.37599182128906
2017-07-21,35.30510711669922,68.30937194824219,41.52418518066406
2017-07-24,35.732704162597656,68.13346862792969,41.04249954223633
2017-07-25,35.88541793823242,68.67967224121094,40.844886779785156
2017-07-26,36.05458068847656,68.55005645751953,41.31668472290039
2017-07-27,35.37323760986328,67.7261734008789,39.95314025878906
2017-07-28,35.12419509887695,67.61508178710938,40.60773468017578
2017-07-31,34.94328689575195,67.30030822753906,40.143341064453125
2017-08-01,35.25341796875,67.18925476074219,40.632450103759766
2017-08-02,36.91917419433594,66.89300537109375,40.60773468017578
2017-08-03,36.55030822753906,66.79117584228516,41.12401580810547
2017-08-04,36.74296569824219,67.28182220458984,41.30432891845703
2017-08-07,37.31153106689453,67.02262115478516,42.574031829833984
2017-08-08,37.60991668701172,67.38365173339844,42.06764221191406
2017-08-09,37.84016036987305,67.08740997314453,42.51474380493164
2017-08-10,36.63487243652344,66.10615539550781,40.6942024230957
2017-08-11,37.144344329833984,67.11517333984375,38.525367736816406
2017-08-14,37.70335388183594,68.12422943115234,41.598289489746094
2017-08-15,38.116127014160156,68.1428451538086,41.24753189086914
2017-08-16,37.962806701660156,68.54301452636719,40.79548263549805
2017-08-17,37.23398208618164,67.37969970703125,39.886444091796875
2017-08-18,37.14906692504883,67.4634780883789,39.89385223388672
2017-08-21,37.08066940307617,67.14702606201172,39.313358306884766
2017-08-22,37.68683624267578,68.08699035644531,40.18857955932617
2017-08-23,37.73401641845703,67.67750549316406,40.99209976196289
2017-08-24,37.56654739379883,67.64958953857422,40.841285705566406
2017-08-25,37.705718994140625,67.77056884765625,40.500099182128906
2017-08-28,38.0854606628418,67.7799072265625,40.78689193725586
2017-08-29,38.42510986328125,67.98463439941406,40.72013473510742
2017-08-30,38.528892517089844,68.87806701660156,40.962432861328125
2017-08-31,38.68220520019531,69.5853500366211,41.89204788208008
2017-09-01,38.69400405883789,68.81292724609375,42.14423751831055
2017-09-05,38.22934341430664,68.50578308105469,41.0192985534668
2017-09-06,38.18923568725586,68.31037902832031,40.994571685791016
2017-09-07,38.03593444824219,69.18517303466797,41.18495178222656
2017-09-08,37.41560363769531,68.85015106201172,40.47043228149414
2017-09-11,38.092529296875,69.57603454589844,41.783260345458984
2017-09-12,37.94158935546875,69.5016098022461,41.93408203125
2017-09-13,37.65617752075195,69.9948501586914,42.121978759765625
2017-09-14,37.333038330078125,69.5853500366211,41.88215637207031
2017-09-15,37.710426330566406,70.0879135131836,44.53007888793945
2017-09-18,37.4250373840332,69.94831848144531,46.369529724121094
2017-09-19,37.43917465209961,70.20889282226562,46.32008743286133
2017-09-20,36.8117790222168,69.74357604980469,45.9467658996582
2017-09-21,36.179649353027344,69.06420135498047,44.69078826904297
2017-09-22,35.82584762573242,69.25033569335938,44.25564193725586
2017-09-25,35.50979232788086,68.18006134033203,42.27773666381836
2017-09-26,36.120689392089844,68.18006134033203,42.515098571777344
2017-09-27,36.377777099609375,68.7291488647461,43.44717025756836
2017-09-28,36.1536979675293,68.74778747558594,43.43480682373047
2017-09-29,36.351844787597656,69.32478332519531,44.198768615722656
2017-10-02,36.27871322631836,69.43644714355469,44.25564193725586
2017-10-03,36.43675231933594,69.11072540283203,44.34712219238281
2017-10-04,36.20087432861328,69.51090240478516,44.71798324584961
2017-10-05,36.65138626098633,70.7021484375,44.69325637817383
2017-10-06,36.63016128540039,70.73007202148438,44.82429122924805
2017-10-09,36.75752639770508,70.99995422363281,45.83549499511719
2017-10-10,36.77167892456055,70.99995422363281,46.71072006225586
2017-10-11,36.92500305175781,71.12094116210938,47.207679748535156
2017-10-12,36.79526901245117,71.77240753173828,47.22991943359375
2017-10-13,37.028778076171875,72.11675262451172,48.11009216308594
2017-10-16,37.710426330566406,72.26566314697266,48.93586730957031
2017-10-17,37.84960174560547,72.2098159790039,48.89136505126953
2017-10-18,37.682125091552734,72.22840118408203,48.84933853149414
2017-10-19,36.7905387878418,72.50765228271484,48.903724670410156
2017-10-20,36.8542366027832,73.34522247314453,48.68120574951172
2017-10-23,36.835365295410156,73.36383819580078,48.611976623535156
2017-10-24,37.05472183227539,73.3917465209961,49.12129592895508
2017-10-25,36.891971588134766,73.17768859863281,47.88016128540039
2017-10-26,37.12784194946289,73.29869079589844,48.382057189941406
2017-10-27,38.4581298828125,77.99850463867188,49.90751647949219
2017-10-30,39.323768615722656,78.07296752929688,50.39704513549805
2017-10-31,39.8709716796875,77.41219329833984,51.13134002685547
2017-11-01,39.363861083984375,77.41219329833984,51.22776794433594
2017-11-02,39.651607513427734,78.2219009399414,50.9162483215332
2017-11-03,40.687076568603516,78.30563354492188,51.596153259277344
2017-11-06,41.09983444213867,78.61273193359375,51.828548431396484
2017-11-07,41.23192596435547,78.42660522460938,52.42192840576172
2017-11-08,41.56922149658203,78.69648742675781,51.71235275268555
2017-11-09,41.48431396484375,78.25907897949219,50.762962341308594
2017-11-10,41.34700393676758,78.05435943603516,53.438072204589844
2017-11-13,41.18130111694336,78.11019134521484,52.57027053833008
2017-11-14,40.55875015258789,78.2219009399414,52.95348358154297
2017-11-15,40.02376174926758,77.6139144897461,51.91508865356445
2017-11-16,40.50193405151367,77.81967163085938,52.31808853149414
2017-11-17,40.27705764770508,77.07142639160156,52.25627517700195
2017-11-20,40.23681640625,77.19300842285156,52.928768157958984
2017-11-21,40.984840393066406,78.3060531616211,53.41582489013672
2017-11-22,41.4156608581543,77.7354965209961,53.175846099853516
2017-11-24,41.41802978515625,77.87580871582031,53.67808151245117
2017-11-27,41.209716796875,78.44638061523438,52.98038101196289
2017-11-28,40.96826934814453,79.39103698730469,52.13176727294922
2017-11-29,40.11845779418945,77.95061492919922,48.59627914428711
2017-11-30,40.67947006225586,78.7269515991211,49.657676696777344
2017-12-01,40.49009704589844,78.8111343383789,48.908016204833984
2017-12-04,40.194210052490234,75.8367691040039,46.181556701660156
2017-12-05,40.15633773803711,76.31379699707031,46.44874954223633
2017-12-06,40.007198333740234,77.42682647705078,46.8248291015625
2017-12-07,40.08058547973633,77.15560150146484,47.500240325927734
2017-12-08,40.0924186706543,78.71760559082031,47.37653732299805
2017-12-11,40.87357711791992,79.7184066772461,48.16083908081055
2017-12-12,40.64396667480469,80.0457763671875,47.215736389160156
2017-12-13,40.778900146484375,79.83065795898438,46.06279373168945
2017-12-14,40.767059326171875,79.21333312988281,46.13454818725586
2017-12-15,41.18130111694336,81.23365783691406,47.39385986328125
2017-12-18,41.761260986328125,80.79402923583984,48.96245193481445
2017-12-19,41.31623077392578,80.27960968017578,48.51957321166992
2017-12-20,41.27125930786133,79.98963165283203,48.69029998779297
2017-12-21,41.4274787902832,79.9709701538086,48.46514892578125
2017-12-22,41.4274787902832,79.98030090332031,48.31175994873047
2017-12-26,40.37648010253906,79.87741088867188,48.848636627197266
2017-12-27,40.38358688354492,80.16735076904297,48.781837463378906
2017-12-28,40.49720764160156,80.17672729492188,48.8387336730957
2017-12-29,40.05928421020508,80.00834655761719,47.87383270263672
2018-01-02,40.776512145996094,80.39183044433594,49.32118225097656
