Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-09-19 00:00:00-04:00,66.98706326496078,67.58935032606934,66.48640415609273,67.41089630126953,22486000,0.0,0.0
2018-09-20 00:00:00-04:00,66.18897440608569,66.61280741771547,65.45781443054955,65.99813079833984,43058400,0.0,0.0
2018-09-21 00:00:00-04:00,66.11712875937926,66.57317640646093,64.9646086976618,65.29673767089844,43512800,0.0,0.0
2018-09-24 00:00:00-04:00,64.98690950921227,65.88908841201243,64.11446412363624,65.8543930053711,29391200,0.0,0.0
2018-09-25 00:00:00-04:00,66.51614579807486,66.77639535020711,65.65857863232083,66.52606201171875,28038800,0.0,0.0
2018-09-26 00:00:00-04:00,66.57560170341009,66.97960215674658,65.99810918090976,66.15673828125,26854800,0.0,0.0
2018-09-27 00:00:00-04:00,66.50870816565646,66.72186515022496,65.96095651200693,66.27572631835938,21442800,0.0,0.0
2018-09-28 00:00:00-04:00,67.59679059274424,69.87455484880071,67.3167161588526,69.65148162841797,70939600,0.0,0.0
2018-10-01 00:00:00-04:00,70.42973145945527,72.38776370005986,70.04308236136542,71.71855926513672,62206000,0.0,0.0
2018-10-02 00:00:00-04:00,71.44346445897507,72.56128136235776,70.78169512877793,71.00476837158203,38396400,0.0,0.0
2018-10-03 00:00:00-04:00,71.70864814424871,71.78300082829749,70.02572846597492,71.06671142578125,32055200,0.0,0.0
2018-10-04 00:00:00-04:00,70.70485460414261,70.94775269005193,68.45187709450369,69.22270202636719,39122000,0.0,0.0
2018-10-05 00:00:00-04:00,68.97483824166476,69.59694254763384,66.31042526121021,66.88543701171875,42663600,0.0,0.0
2018-10-08 00:00:00-04:00,66.05264665679384,67.20763943470257,64.4614313529514,65.87171173095703,40861200,0.0,0.0
2018-10-09 00:00:00-04:00,65.66599960754641,66.61279736228883,65.13559196895089,65.81471252441406,27350000,0.0,0.0
2018-10-10 00:00:00-04:00,64.75391504618223,65.21243589687337,60.872545878092446,60.89485168457031,68494000,0.0,0.0
2018-10-11 00:00:00-04:00,60.022417599698066,61.35834193662563,58.0619041314234,58.27753829956055,72543600,0.0,0.0
2018-10-12 00:00:00-04:00,60.850242112563706,61.84908699432155,59.397826879383715,61.10552978515625,60823600,0.0,0.0
2018-10-15 00:00:00-04:00,60.971687777099554,60.971687777099554,58.32958039909602,58.33949661254883,44976000,0.0,0.0
2018-10-16 00:00:00-04:00,59.467222603485574,61.04108680562195,58.97399876378724,60.9295539855957,40871200,0.0,0.0
2018-10-17 00:00:00-04:00,61.55166421697031,61.93335903152336,59.75225715128842,60.243003845214844,32966800,0.0,0.0
2018-10-18 00:00:00-04:00,60.93698223919262,61.321154158989174,58.76331595243636,59.36807632446289,52402000,0.0,0.0
2018-10-19 00:00:00-04:00,59.920787738362876,60.11659322896243,56.43598401378894,56.80032730102539,61360800,0.0,0.0
2018-10-22 00:00:00-04:00,57.323304071944335,58.32462990857583,56.27984756211434,57.308433532714844,36884400,0.0,0.0
2018-10-23 00:00:00-04:00,54.63409685070092,55.566024195074995,53.71208950106864,54.790245056152344,62643600,0.0,0.0
2018-10-24 00:00:00-04:00,54.40606608972169,54.872029701688845,49.28543959155591,49.42423629760742,88428800,0.0,0.0
2018-10-25 00:00:00-04:00,48.44770123711095,51.9870326445147,48.00404339368394,51.513633728027344,95172000,0.0,0.0
2018-10-26 00:00:00-04:00,49.15161032876967,50.770086247274534,47.86525572866944,49.14665222167969,66478400,0.0,0.0
2018-10-29 00:00:00-04:00,50.559405852339104,50.59410503254258,43.62449388059509,46.00635528564453,75801600,0.0,0.0
2018-10-30 00:00:00-04:00,46.236866089416466,50.41317677046941,46.006361390250675,50.31403732299805,80719200,0.0,0.0
2018-10-31 00:00:00-04:00,51.96225479297797,52.69094146314196,50.56436739088315,52.254722595214844,74577200,0.0,0.0
2018-11-01 00:00:00-04:00,52.61906032778633,54.15326714460909,51.3525345316206,54.05908203125,56652800,0.0,0.0
2018-11-02 00:00:00-04:00,53.96489719414487,55.0232279069708,52.10105003487827,53.2684326171875,45296000,0.0,0.0
2018-11-05 00:00:00-05:00,53.137065740434025,53.37004755706434,50.879130656214706,52.487693786621094,37933200,0.0,0.0
2018-11-06 00:00:00-05:00,52.40838789873437,53.251088306587455,51.93994702585361,52.31172561645508,29901200,0.0,0.0
2018-11-07 00:00:00-05:00,52.978441299017675,53.88558183313347,52.34145892631981,52.98835372924805,48381200,0.0,0.0
2018-11-08 00:00:00-05:00,52.39599329039633,52.40342855947931,50.51975268055588,51.05511474609375,51135200,0.0,0.0
2018-11-09 00:00:00-05:00,50.16532120279353,51.88046303480111,49.82824180797312,50.975799560546875,41324000,0.0,0.0
2018-11-12 00:00:00-05:00,50.06123202458592,50.28182053280152,46.75983967158964,46.97794723510742,61711600,0.0,0.0
2018-11-13 00:00:00-05:00,47.956953471740334,50.61393101664211,47.89499038306618,49.399452209472656,64471200,0.0,0.0
2018-11-14 00:00:00-05:00,51.131935380302046,51.275690182566905,47.79336426153777,48.874000549316406,52658000,0.0,0.0
2018-11-15 00:00:00-05:00,48.814527990060405,50.88409698205361,48.4551427770001,50.162845611572266,84070800,0.0,0.0
2018-11-16 00:00:00-05:00,40.4792515093697,42.29848702562521,40.055422286071135,40.754364013671875,196352000,0.0,0.0
2018-11-19 00:00:00-05:00,40.10003075323444,40.10746980323889,35.846887226110816,35.864234924316406,169782000,0.0,0.0
2018-11-20 00:00:00-05:00,33.227096005501835,38.23371431173245,33.041206683870044,36.9498405456543,169203200,0.0,0.0
2018-11-21 00:00:00-05:00,38.32292834007046,38.491469901124496,35.59407538550753,35.86671447753906,102549600,0.0,0.0
2018-11-23 00:00:00-05:00,35.51971992385606,37.07623239027754,35.39083564200776,35.93859100341797,41196800,0.0,0.0
2018-11-26 00:00:00-05:00,37.150589211587494,38.03790109325949,36.32524041845186,37.93380355834961,81483200,0.0,0.0
2018-11-27 00:00:00-05:00,37.67356473531266,38.915303895686634,37.31417951231524,38.10234832763672,73806000,0.0,0.0
2018-11-28 00:00:00-05:00,39.27964081757401,39.72577582041146,37.95363296533092,39.673728942871094,80452400,0.0,0.0
2018-11-29 00:00:00-05:00,39.69605764517595,40.068208185599474,38.73839010305763,39.041072845458984,54917200,0.04,0.0
2018-11-30 00:00:00-05:00,39.13784556705222,40.653739451695856,38.63420196181973,40.547054290771484,72956400,0.0,0.0
2018-12-03 00:00:00-05:00,42.82213288381317,43.33817841245983,41.51712228596499,42.18699264526367,89080400,0.0,0.0
2018-12-04 00:00:00-05:00,41.74039578570077,41.79001508850031,38.82769690427521,38.97903823852539,81211200,0.0,0.0
2018-12-06 00:00:00-05:00,37.57231594413756,39.32142409124199,37.41601151913902,39.27180099487305,69230800,0.0,0.0
2018-12-07 00:00:00-05:00,39.31398354082271,39.415701808253864,36.128372136127105,36.622093200683594,68167600,0.0,0.0
2018-12-10 00:00:00-05:00,36.173037368690366,37.92462550424902,36.13582003902114,37.6765251159668,62947200,0.0,0.0
2018-12-11 00:00:00-05:00,38.59448956601585,38.676363135219326,35.9745504943481,36.7659912109375,67191200,0.0,0.0
2018-12-12 00:00:00-05:00,36.823059174892215,37.90477701924086,35.9299000484951,36.94214630126953,65413600,0.0,0.0
2018-12-13 00:00:00-05:00,37.41104438249269,38.05362706774217,36.57991060868056,36.93965530395508,47138400,0.0,0.0
2018-12-14 00:00:00-05:00,36.522859712242095,37.36143644776923,36.09860638387321,36.33430099487305,47182000,0.0,0.0
2018-12-17 00:00:00-05:00,36.03410096200205,36.756070198834905,35.04169943076696,35.62225341796875,66286800,0.0,0.0
2018-12-18 00:00:00-05:00,36.061385327236906,37.29692393967344,35.78847344353916,36.45586395263672,56437200,0.0,0.0
2018-12-19 00:00:00-05:00,36.11845928347986,36.654357094585826,33.84833818881372,34.36438751220703,74536400,0.0,0.0
2018-12-20 00:00:00-05:00,34.28002237290731,35.18062778830597,32.920433615340855,33.51835632324219,74958800,0.0,0.0
2018-12-21 00:00:00-05:00,33.78382625742638,34.11380019725608,31.870974562727564,32.146366119384766,86374000,0.0,0.0
2018-12-24 00:00:00-05:00,31.382216668947613,32.24808646881066,30.888497440658764,31.528596878051758,46384000,0.0,0.0
2018-12-26 00:00:00-05:00,31.990072252087952,33.03209337267752,30.878581416317036,33.02217102050781,69510000,0.0,0.0
2018-12-27 00:00:00-05:00,32.49866726953016,32.84352661585175,31.05720290186488,32.5433235168457,63704400,0.0,0.0
2018-12-28 00:00:00-05:00,32.749247221621566,34.08650799840934,32.32995701132795,33.15861129760742,62872800,0.0,0.0
2018-12-31 00:00:00-05:00,33.59278810781876,33.91780276791182,32.81375310848352,33.12139892578125,46514000,0.0,0.0
2019-01-02 00:00:00-05:00,32.411833553535885,34.35693962787177,32.26545523762767,33.796234130859375,50875200,0.0,0.0
2019-01-03 00:00:00-05:00,33.193348929381536,33.53324903199539,31.67993884838986,31.75436782836914,70555200,0.0,0.0
2019-01-04 00:00:00-05:00,32.48626098233997,34.17086072152474,32.178615180298,33.788787841796875,58562000,0.0,0.0
2019-01-07 00:00:00-05:00,34.36189697986627,35.94725799595658,33.848327460571156,35.57758712768555,70916000,0.0,0.0
2019-01-08 00:00:00-05:00,36.39384015861583,36.416168281061395,33.9649356647483,34.691871643066406,78601600,0.0,0.0
2019-01-09 00:00:00-05:00,35.20544290784044,35.84802577830954,34.699319791163504,35.37415313720703,61726000,0.0,0.0
2019-01-10 00:00:00-05:00,35.18063002172063,36.118449032122626,34.57526456829483,36.031612396240234,52315600,0.0,0.0
2019-01-11 00:00:00-05:00,35.80832633584872,37.15302986741575,35.53045513691565,36.92477798461914,87476400,0.0,0.0
2019-01-14 00:00:00-05:00,36.40128138792267,37.57727833654196,36.16558682724302,37.324214935302734,73016800,0.0,0.0
2019-01-15 00:00:00-05:00,37.65171755449966,38.04620009083018,36.999216038426304,37.18280792236328,61701200,0.0,0.0
2019-01-16 00:00:00-05:00,37.45571252843396,37.78568646923992,36.87267515450781,36.9272575378418,47010400,0.0,0.0
2019-01-17 00:00:00-05:00,36.597287966893575,38.041234085432635,36.3243798033485,37.64179229736328,49343600,0.0,0.0
2019-01-18 00:00:00-05:00,38.140470558681,39.194897179245565,37.62442131127227,38.934391021728516,65133600,0.0,0.0
2019-01-22 00:00:00-05:00,38.631714198833045,38.7483179017119,36.60721406561222,36.90989685058594,66155200,0.0,0.0
2019-01-23 00:00:00-05:00,37.46315557781896,38.351355349777094,36.72629718180894,37.038902282714844,59102000,0.0,0.0
2019-01-24 00:00:00-05:00,37.88491697986655,39.33630532297518,37.83777731475518,39.160152435302734,70897200,0.0,0.0
2019-01-25 00:00:00-05:00,38.564725637846394,39.914392379527825,37.5375901637407,39.7332763671875,115457200,0.0,0.0
2019-01-28 00:00:00-05:00,33.87810533236885,35.14093527175061,32.50114756026868,34.24032974243164,251152800,0.0,0.0
2019-01-29 00:00:00-05:00,33.778858827278384,34.26265750524864,32.50362326695042,32.65000534057617,115393200,0.0,0.0
2019-01-30 00:00:00-05:00,33.411672655727806,34.230404542765584,32.61527267664557,34.08650588989258,97422800,0.0,0.0
2019-01-31 00:00:00-05:00,34.05425592314938,36.02169385469478,33.83593016862869,35.6644287109375,84285200,0.0,0.0
2019-02-01 00:00:00-05:00,35.85050023589817,36.41864836631138,35.374148022689184,35.907562255859375,62504800,0.0,0.0
2019-02-04 00:00:00-05:00,36.06634268567042,37.38375479298962,35.84553354998034,37.01160430908203,52859200,0.0,0.0
2019-02-05 00:00:00-05:00,37.13070833891439,37.56984333972672,36.79329162925214,37.20265579223633,54242400,0.0,0.0
2019-02-06 00:00:00-05:00,37.53510112691484,38.604416839374394,37.480522531545816,37.959354400634766,70246400,0.0,0.0
2019-02-07 00:00:00-05:00,37.495401175790334,37.517729295187785,36.14573487957093,36.574947357177734,63712000,0.0,0.0
2019-02-08 00:00:00-05:00,35.902610652724995,36.86772106006562,35.758711966026716,36.76103591918945,46160400,0.0,0.0
2019-02-11 00:00:00-05:00,36.3194155773358,36.86275603171412,35.85050599635518,36.33430099487305,49518000,0.0,0.0
2019-02-12 00:00:00-05:00,36.71884774893745,37.661629732065784,36.57494910752798,37.50532531738281,59106000,0.0,0.0
2019-02-13 00:00:00-05:00,37.80057505682956,38.661483701257374,37.664119087046345,37.929588317871094,60537200,0.0,0.0
2019-02-14 00:00:00-05:00,37.91966463926939,38.62178923318047,37.48797236143631,38.33895492553711,82726400,0.0,0.0
2019-02-15 00:00:00-05:00,40.427961003559396,40.65621292619847,38.80786563107186,39.03611755371094,151674800,0.0,0.0
2019-02-19 00:00:00-05:00,38.92942635559205,39.6687643296388,38.73838802840668,38.8624382019043,55189200,0.0,0.0
2019-02-20 00:00:00-05:00,39.155210535814454,40.008672810082196,39.04356231700658,39.33632278442383,54098800,0.0,0.0
2019-02-21 00:00:00-05:00,39.46283964288982,39.70846034339261,38.50020910815933,38.64659118652344,44854800,0.0,0.0
2019-02-22 00:00:00-05:00,39.16512417090341,39.68365303048618,39.02866821161553,39.49509811401367,40174000,0.0,0.0
2019-02-25 00:00:00-05:00,40.33120300108723,41.00603643516035,39.28421894318168,39.371055603027344,65602000,0.0,0.0
2019-02-26 00:00:00-05:00,39.323901440076085,39.88460681068763,38.641625547582656,38.9765625,48846400,0.0,0.0
2019-02-27 00:00:00-05:00,38.83267307115291,39.098138512830445,37.98664985515798,38.557281494140625,50025600,0.0,0.0
2019-02-28 00:00:00-05:00,38.495193867046744,38.718712831719806,38.08789003190897,38.31140899658203,32494400,0.04,0.0
2019-03-01 00:00:00-05:00,38.81060244635946,39.277509260888245,38.226964191182574,38.85530471801758,35718800,0.0,0.0
2019-03-04 00:00:00-05:00,39.240265879389185,39.4687530487434,38.37101948332677,38.93727111816406,40999200,0.0,0.0
2019-03-05 00:00:00-05:00,38.78080539910965,39.25516648285682,38.23690869673819,38.87269973754883,36292400,0.0,0.0
2019-03-06 00:00:00-05:00,38.78327852944499,38.86771867008391,37.735215780347865,37.762535095214844,40352400,0.0,0.0
2019-03-07 00:00:00-05:00,37.52659232082405,37.623451007187576,36.60767210860241,37.06961441040039,45010400,0.0,0.0
2019-03-08 00:00:00-05:00,36.17554519266255,37.519152408443624,35.961958826032635,37.412357330322266,42241600,0.0,0.0
2019-03-11 00:00:00-04:00,37.64829466651412,40.248582948315914,37.176419662836565,40.02009582519531,85972800,0.0,0.0
2019-03-12 00:00:00-04:00,40.29825230108318,40.827251913285814,39.53580117940638,40.36282730102539,57957600,0.0,0.0
2019-03-13 00:00:00-04:00,40.737846517569594,42.17086212572982,40.6633389374424,41.87779998779297,76890000,0.0,0.0
2019-03-14 00:00:00-04:00,41.96970330013459,42.088913180099716,41.04085002013799,41.11783981323242,51938400,0.0,0.0
2019-03-15 00:00:00-04:00,41.54996752842909,42.60051254886324,41.51519783334372,42.17333984375,66148400,0.0,0.0
2019-03-18 00:00:00-04:00,42.48875455631519,43.02768674360276,41.68904775205296,41.959754943847656,48699200,0.0,0.0
2019-03-19 00:00:00-04:00,42.90599176003605,44.08320085414827,42.73711145746808,43.63864517211914,85497200,0.0,0.0
2019-03-20 00:00:00-04:00,43.92922305640337,44.46318709327199,42.965600288132144,43.313297271728516,71914800,0.0,0.0
2019-03-21 00:00:00-04:00,43.54427122334723,45.94587402150133,43.49460076611144,45.6826171875,82431200,0.0,0.0
2019-03-22 00:00:00-04:00,45.40941893499948,45.896198456811156,43.94411976673496,44.08319854736328,74764400,0.0,0.0
2019-03-25 00:00:00-04:00,43.67590195102935,44.319143311854056,42.49621052860604,43.15932083129883,52521200,0.0,0.0
2019-03-26 00:00:00-04:00,44.577422633151144,45.13870586451002,43.36296186766573,43.926727294921875,70350800,0.0,0.0
2019-03-27 00:00:00-04:00,44.18253963490454,44.6469680238248,43.13944498623263,43.834842681884766,47437200,0.0,0.0
2019-03-28 00:00:00-04:00,44.095625751035755,44.679260304830805,43.48963626841942,44.0211181640625,48026400,0.0,0.0
2019-03-29 00:00:00-04:00,44.689179349338616,44.83819067591497,44.185016971345554,44.59480285644531,45689600,0.0,0.0
2019-04-01 00:00:00-04:00,45.51372783090617,45.57333464647542,44.79597900631457,45.27033996582031,48382400,0.0,0.0
2019-04-02 00:00:00-04:00,45.511246728115395,45.893713382439174,45.081591817367155,45.44915771484375,44092000,0.0,0.0
2019-04-03 00:00:00-04:00,45.945865860663034,47.43600205073859,45.89619541224964,46.844913482666016,78350400,0.0,0.0
2019-04-04 00:00:00-04:00,46.69093340493979,47.18019508474564,46.12716415858659,46.7555046081543,45737600,0.0,0.0
2019-04-05 00:00:00-04:00,47.18765410118619,47.59744010779868,46.822570368918505,47.42359161376953,48174400,0.0,0.0
2019-04-08 00:00:00-04:00,47.11811844863778,47.88305567277806,46.877212734330705,47.6322135925293,42419200,0.0,0.0
2019-04-09 00:00:00-04:00,47.29693407258184,47.40869355441877,46.58166732544448,47.00387191772461,43997200,0.0,0.0
2019-04-10 00:00:00-04:00,46.996409810704094,47.967482783354924,46.95170754496964,47.70919418334961,44477200,0.0,0.0
2019-04-11 00:00:00-04:00,47.734026203468154,48.049439409413694,47.075884267452,47.57011032104492,37460000,0.0,0.0
2019-04-12 00:00:00-04:00,47.95755522295354,47.997289311222566,47.10320979656139,47.19013214111328,47170800,0.0,0.0
2019-04-15 00:00:00-04:00,47.113141004491624,47.16281145559644,45.47399338035753,45.871360778808594,44009200,0.0,0.0
2019-04-16 00:00:00-04:00,46.263758683694824,46.93183697778594,45.93593071086032,46.74308776855469,39496400,0.0,0.0
2019-04-17 00:00:00-04:00,47.09328043326234,47.30190242834878,46.291091326036444,46.514610290527344,35100400,0.0,0.0
2019-04-18 00:00:00-04:00,46.58166124448672,46.921907828439096,45.990572618689725,46.268733978271484,38098800,0.0,0.0
2019-04-22 00:00:00-04:00,46.032797086570106,46.96413230852974,45.717383830308215,46.80766677856445,27993600,0.0,0.0
2019-04-23 00:00:00-04:00,46.93929173433301,47.66697311522166,46.842433029957775,47.35404586791992,34685600,0.0,0.0
2019-04-24 00:00:00-04:00,47.45836058231991,47.88553332656876,46.84988896777414,47.47822952270508,31820400,0.0,0.0
2019-04-25 00:00:00-04:00,47.07589456365929,47.29941351431458,45.62301001556109,46.42023468017578,49929600,0.0,0.0
2019-04-26 00:00:00-04:00,44.88042413643174,44.925126407088534,43.0401048688078,44.22972869873047,86898800,0.0,0.0
2019-04-29 00:00:00-04:00,44.309202106419555,44.81584676173938,43.586485118873135,44.537689208984375,39192000,0.0,0.0
2019-04-30 00:00:00-04:00,44.21483194899619,45.20825625393728,44.0235967092034,44.952449798583984,36292000,0.0,0.0
2019-05-01 00:00:00-04:00,45.476475851580496,45.89868037294362,44.81833384383319,44.82081604003906,35428000,0.0,0.0
2019-05-02 00:00:00-04:00,44.917682999669665,45.913589565414554,44.48554203485782,45.49635314941406,39468400,0.0,0.0
2019-05-03 00:00:00-04:00,45.58078729478935,45.68012820273974,44.8357191163233,45.45164108276367,33682400,0.0,0.0
2019-05-06 00:00:00-04:00,43.586489206008494,44.788531645544616,43.21395511023064,44.666839599609375,42217600,0.0,0.0
2019-05-07 00:00:00-04:00,44.18254384337543,44.18254384337543,42.511108534216596,42.992919921875,55522000,0.0,0.0
2019-05-08 00:00:00-04:00,42.7172485469188,43.99628092651902,42.598038681833074,43.194091796875,41916800,0.0,0.0
2019-05-09 00:00:00-04:00,42.50366828037608,42.6005270202749,41.07810271838544,42.267730712890625,66024800,0.0,0.0
2019-05-10 00:00:00-04:00,41.95975487120738,42.61541470696175,40.730393152869524,41.92747116088867,56950000,0.0,0.0
2019-05-13 00:00:00-04:00,40.606211357681715,40.837180649142695,39.19306492488987,39.352012634277344,65691200,0.0,0.0
2019-05-14 00:00:00-04:00,39.7493918317849,40.596286984102846,39.36195694874326,40.24361801147461,52488000,0.0,0.0
2019-05-15 00:00:00-04:00,39.68729854765474,39.997743617974926,39.09372772478706,39.632659912109375,50232000,0.0,0.0
2019-05-16 00:00:00-04:00,39.57802082024694,40.21132951432088,39.153330301515844,39.784156799316406,78108800,0.0,0.0
2019-05-17 00:00:00-04:00,39.36443723893218,40.65837403579301,38.480290232837454,38.87517547607422,102206800,0.0,0.0
2019-05-20 00:00:00-04:00,37.88671967383364,38.438070458768145,37.439677984749856,37.68803405761719,57206400,0.0,0.0
2019-05-21 00:00:00-04:00,38.29651109917805,38.6690452612121,37.909076177000784,38.51009750366211,36184800,0.0,0.0
2019-05-22 00:00:00-04:00,38.122660740869364,38.38343539962533,37.69051976951339,37.79979705810547,32586800,0.0,0.0
2019-05-23 00:00:00-04:00,37.17642469655929,37.17642469655929,35.98928285829434,36.58782196044922,59184400,0.0,0.0
2019-05-24 00:00:00-04:00,36.776562884385925,37.1292280066859,35.98182431373721,36.04887771606445,35758400,0.0,0.0
2019-05-28 00:00:00-04:00,36.22522252450559,36.55305062062983,35.57701292280914,35.59688186645508,42835600,0.0,0.0
2019-05-29 00:00:00-04:00,35.120028979090726,35.470211909516415,34.506589249205994,34.854286193847656,55980000,0.0,0.0
2019-05-30 00:00:00-04:00,34.886612070971275,35.24465360349723,34.20534218252322,34.5882453918457,39430000,0.04,0.0
2019-05-31 00:00:00-04:00,34.098437844405076,34.77225289400392,33.66331850290526,33.68072509765625,38972000,0.0,0.0
2019-06-03 00:00:00-04:00,33.79260009695219,34.180477164344815,32.96960384350841,33.262996673583984,47864400,0.0,0.0
2019-06-04 00:00:00-04:00,33.90448422115492,35.607666406633946,33.683195205841706,35.555450439453125,64183600,0.0,0.0
2019-06-05 00:00:00-04:00,36.293912356597666,36.34861335650018,34.76478077061425,35.12779235839844,51161600,0.0,0.0
2019-06-06 00:00:00-04:00,35.17005911535127,35.99554413744638,35.145197439876554,35.7493896484375,40814000,0.0,0.0
2019-06-07 00:00:00-04:00,35.80906987870736,36.52017915985608,35.61761635849156,36.17705535888672,34885600,0.0,0.0
2019-06-10 00:00:00-04:00,36.73897912332694,37.591814766165264,36.73897912332694,36.90556716918945,40278000,0.0,0.0
2019-06-11 00:00:00-04:00,37.504790895803836,37.88272409511044,37.087078249679685,37.48241424560547,38387200,0.0,0.0
2019-06-12 00:00:00-04:00,37.04728852252023,37.109448402591575,36.199426847801995,36.351097106933594,35889200,0.0,0.0
2019-06-13 00:00:00-04:00,36.57238870483266,37.047291132580725,36.395856757598274,36.86329650878906,30808000,0.0,0.0
2019-06-14 00:00:00-04:00,35.93090196103908,36.17457146494202,35.515674345203486,35.963226318359375,39442800,0.0,0.0
2019-06-17 00:00:00-04:00,35.94582004459613,36.43066638780637,35.71706832960322,36.0601921081543,27604000,0.0,0.0
2019-06-18 00:00:00-04:00,36.67433795990955,38.56648531081905,36.56493593794807,38.012020111083984,58192000,0.0,0.0
2019-06-19 00:00:00-04:00,38.36507858190283,38.479450636161026,37.81061351623691,38.07168197631836,33164400,0.0,0.0
2019-06-20 00:00:00-04:00,38.97922825021612,39.11846580881217,38.17114961042076,38.31536102294922,35016800,0.0,0.0
2019-06-21 00:00:00-04:00,38.16617379666858,38.65847908040746,37.66889465925271,37.73353958129883,43442800,0.0,0.0
2019-06-24 00:00:00-04:00,37.94736964497163,38.25319904517394,37.47495598346075,37.95731735229492,28294800,0.0,0.0
2019-06-25 00:00:00-04:00,38.00704133064509,38.75793382537123,37.63656703955876,37.663917541503906,31186800,0.0,0.0
2019-06-26 00:00:00-04:00,38.93943819336863,40.209986384157084,38.81014457132109,39.598331451416016,58407200,0.0,0.0
2019-06-27 00:00:00-04:00,40.4561479240776,40.77689131447418,40.095617496207026,40.5854377746582,44544000,0.0,0.0
2019-06-28 00:00:00-04:00,41.02552562827181,41.117521047438544,40.36663234030221,40.83407211303711,39766800,0.0,0.0
2019-07-01 00:00:00-04:00,42.90772436392428,43.250844326256015,40.94098482375745,41.316429138183594,70975600,0.0,0.0
2019-07-02 00:00:00-04:00,41.149832685205524,41.36117775433586,40.20500193122906,40.3367805480957,40022800,0.0,0.0
2019-07-03 00:00:00-04:00,40.57051549852967,40.62770153354487,39.866865106692366,40.466087341308594,24663600,0.0,0.0
2019-07-05 00:00:00-04:00,39.881783956015084,39.92654104971881,39.20548404845906,39.839515686035156,39655200,0.0,0.0
2019-07-08 00:00:00-04:00,39.24278217457246,39.431746874183624,38.787771324911446,39.088626861572266,32978800,0.0,0.0
2019-07-09 00:00:00-04:00,38.665935292116394,39.39445115093795,38.539130486655566,39.113487243652344,34286000,0.0,0.0
2019-07-10 00:00:00-04:00,39.54859789853143,40.371594028917535,39.40936038684453,39.797237396240234,45207600,0.0,0.0
2019-07-11 00:00:00-04:00,40.52824690662645,41.75155304509986,40.15528757926486,41.34378433227539,68256000,0.0,0.0
2019-07-12 00:00:00-04:00,41.62226064682748,42.385585913824315,41.62226064682748,41.674476623535156,50639200,0.0,0.0
2019-07-15 00:00:00-04:00,41.885813109036334,42.04742727136034,41.306482601202305,41.58993148803711,28984000,0.0,0.0
2019-07-16 00:00:00-04:00,41.44075477692206,41.81371411482506,40.98574392940778,41.54269790649414,34144400,0.0,0.0
