Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2018-11-09 00:00:00-05:00,167.4192389579534,167.8260883073927,164.8328300201064,166.15025329589844,50602700,0.0,0.0,0.0
2018-11-12 00:00:00-05:00,164.9877860132044,165.29776006291507,160.9773831155126,161.12269592285156,62578400,0.0,0.0,0.0
2018-11-13 00:00:00-05:00,161.87829425221423,164.17409202347355,160.80304438825428,161.25833129882812,64128100,0.0,0.0,0.0
2018-11-14 00:00:00-05:00,162.85667340759807,163.41851715919967,159.1078359748496,160.02809143066406,75270700,0.0,0.0,0.0
2018-11-15 00:00:00-05:00,159.73747310207924,163.26351510400045,158.34256756924432,162.82760620117188,73254300,0.0,0.0,0.0
2018-11-16 00:00:00-05:00,161.23894242005173,163.04071194130316,160.58991990178933,162.25607299804688,65390700,0.0,0.0,0.0
2018-11-19 00:00:00-05:00,161.48113989753648,161.67487556501945,156.48267985862242,156.9864044189453,67280500,0.0,0.0,0.0
2018-11-20 00:00:00-05:00,153.4119092931642,156.3276847517282,152.2107394047672,154.17718505859375,102652800,0.0,0.0,0.0
2018-11-21 00:00:00-05:00,156.29863405810173,156.8992190365549,154.24499468146882,155.34930419921875,42965800,0.0,0.0,0.0
2018-11-23 00:00:00-05:00,154.10939374046035,155.80460679755925,154.10939374046035,154.22564697265625,23503700,0.0,0.0,0.0
2018-11-26 00:00:00-05:00,156.38578822914604,157.86788722240402,155.72706935376416,157.79039001464844,42012600,0.0,0.0,0.0
2018-11-27 00:00:00-05:00,156.9282609125921,158.7203488169278,156.13392558342395,158.32318115234375,36608100,0.0,0.0,0.0
2018-11-28 00:00:00-05:00,159.46624856432828,163.41851806640625,158.35225744548703,163.41851806640625,70141000,0.0,0.0,0.0
2018-11-29 00:00:00-05:00,162.73074727767963,163.9609767822419,161.5973782073766,162.88572692871094,44885700,0.0,0.0,0.0
2018-11-30 00:00:00-05:00,163.10855392060134,164.16442588459032,162.29484045797068,164.0675506591797,36722800,0.0,0.0,0.0
2018-12-03 00:00:00-05:00,167.69045488664153,167.88419054089852,164.2031539856841,166.93487548828125,50771700,0.0,0.0,0.0
2018-12-04 00:00:00-05:00,166.0630278682588,166.52801113376262,160.3380636796538,160.53179931640625,70594700,0.0,0.0,0.0
2018-12-06 00:00:00-05:00,157.29636137655248,161.68453912995176,156.7054581029935,161.6651611328125,71715500,0.0,0.0,0.0
2018-12-07 00:00:00-05:00,160.95800247334927,161.887939302883,155.8239275725786,156.32765197753906,80432200,0.0,0.0,0.0
2018-12-10 00:00:00-05:00,156.03709329726593,158.652561827972,154.41937752167703,157.9647979736328,73960800,0.0,0.0,0.0
2018-12-11 00:00:00-05:00,160.54150923920022,160.58026524203498,157.1510832642852,158.48788452148438,59058300,0.0,0.0,0.0
2018-12-12 00:00:00-05:00,160.803037372615,162.35295207900074,159.79560316022173,159.88278198242188,53780000,0.0,0.0,0.0
2018-12-13 00:00:00-05:00,160.9289812977709,161.59738186795573,158.89471997817205,159.9312286376953,46378500,0.0,0.0,0.0
2018-12-14 00:00:00-05:00,158.10038433110586,158.68159123781666,155.66895554429226,156.0370635986328,56547400,0.0,0.0,0.0
2018-12-17 00:00:00-05:00,155.3686496702779,156.60857536811287,151.2807645542319,152.50131225585938,74834100,0.0,0.0,0.0
2018-12-18 00:00:00-05:00,153.6831070953635,154.94241069393757,152.12351109319977,153.46031188964844,63642100,0.0,0.0,0.0
2018-12-19 00:00:00-05:00,153.22789369737444,155.688382870044,148.53942183811677,149.69216918945312,81856500,0.0,0.0,0.0
2018-12-20 00:00:00-05:00,149.32404773750682,150.99020118906853,145.68176670304524,147.52227783203125,99002100,0.0,0.0,0.0
2018-12-21 00:00:00-05:00,148.25844493228752,149.26587900133438,142.12661736497063,142.95001220703125,141129400,0.0,0.0,0.0
2018-12-24 00:00:00-05:00,141.91150041093616,143.75727656949311,139.36626880161973,139.40512084960938,56163300,0.421,0.0,0.0
2018-12-26 00:00:00-05:00,140.94006917328792,148.18718592570713,139.9783139973336,148.10948181152344,98982100,0.0,0.0,0.0
2018-12-27 00:00:00-05:00,146.07910009252555,148.80891274099753,142.88298867299542,148.68263244628906,85824300,0.0,0.0,0.0
2018-12-28 00:00:00-05:00,149.75122500315095,151.15013605178143,147.3905737261143,148.6049041748047,77856600,0.0,0.0,0.0
2018-12-31 00:00:00-05:00,150.06213786747188,150.557579476792,148.35236550880234,149.85812377929688,53015300,0.0,0.0,0.0
2019-01-02 00:00:00-05:00,146.68140770952513,151.30557268436453,146.57454603796896,150.4604034423828,58576700,0.0,0.0,0.0
2019-01-03 00:00:00-05:00,148.24546958181833,148.88662480367597,145.2242147820737,145.5447998046875,74820200,0.0,0.0,0.0
2019-01-04 00:00:00-05:00,147.9928553718895,152.5198821841351,147.40998573527003,151.7718505859375,74709300,0.0,0.0,0.0
2019-01-07 00:00:00-05:00,152.15078794913438,154.32687409024487,151.6553463166228,153.57884216308594,52059300,0.0,0.0,0.0
2019-01-08 00:00:00-05:00,154.98742093414347,155.54116274693015,152.71419783857417,154.96800231933594,49388700,0.0,0.0,0.0
2019-01-09 00:00:00-05:00,155.57029256328707,156.91091804209412,154.9194132604461,156.23089599609375,46491700,0.0,0.0,0.0
2019-01-10 00:00:00-05:00,155.04571194447817,156.7651931240758,154.1713851593939,156.67776489257812,38943400,0.0,0.0,0.0
2019-01-11 00:00:00-05:00,155.75490171119455,156.26977669924216,155.23030259139824,156.10462951660156,30176600,0.0,0.0,0.0
2019-01-14 00:00:00-05:00,154.78341366195843,155.39544093406516,154.06452472048971,154.72512817382812,30710200,0.0,0.0,0.0
2019-01-15 00:00:00-05:00,155.43433890861417,157.9601528452286,155.34691065058774,157.74642944335938,40874200,0.0,0.0,0.0
2019-01-16 00:00:00-05:00,158.00866681921735,159.10642625194163,157.65893906864667,157.7172393798828,33812200,0.0,0.0,0.0
2019-01-17 00:00:00-05:00,157.2121000902387,159.66990406242326,156.95952465942162,158.9607391357422,39329000,0.0,0.0,0.0
2019-01-18 00:00:00-05:00,160.07791064538446,161.28253189799392,159.145313075869,160.5345001220703,57183200,0.0,0.0,0.0
2019-01-22 00:00:00-05:00,159.37848526311964,159.4562042125376,156.17264901065357,157.31898498535156,56711700,0.0,0.0,0.0
2019-01-23 00:00:00-05:00,158.12526723692028,158.8441414182307,155.7451823809787,157.52294921875,38106100,0.0,0.0,0.0
2019-01-24 00:00:00-05:00,158.0378335903137,158.77615607786282,157.43553035962594,158.54299926757812,32417800,0.0,0.0,0.0
2019-01-25 00:00:00-05:00,159.81558035996198,160.92304902539374,159.27156274513493,160.43731689453125,36515900,0.0,0.0,0.0
2019-01-28 00:00:00-05:00,158.36810766296458,158.46524519484996,157.13434390341172,158.45553588867188,33491200,0.0,0.0,0.0
2019-01-29 00:00:00-05:00,158.54301082027186,158.58187770317053,156.396082476356,156.95953369140625,30784200,0.0,0.0,0.0
2019-01-30 00:00:00-05:00,158.73727189814227,161.5350940231578,158.24183040657488,160.95220947265625,41346500,0.0,0.0,0.0
2019-01-31 00:00:00-05:00,161.94310570864442,164.16776739222638,161.7196730565793,163.3614501953125,37258400,0.0,0.0,0.0
2019-02-01 00:00:00-05:00,162.55513617142304,163.7889000821927,162.22484184046738,162.6717071533203,32143700,0.0,0.0,0.0
2019-02-04 00:00:00-05:00,162.70084738583913,164.69235229492188,162.5551336607181,164.69235229492188,26718800,0.0,0.0,0.0
2019-02-05 00:00:00-05:00,164.91580262642063,166.34385657916926,164.84780782186525,166.14956665039062,28156400,0.0,0.0,0.0
2019-02-06 00:00:00-05:00,166.18840684662237,166.47983428131243,164.90606684050996,165.6540985107422,27970000,0.0,0.0,0.0
2019-02-07 00:00:00-05:00,164.20660247226726,164.6146156821421,162.1859550352431,163.42942810058594,42036200,0.0,0.0,0.0
2019-02-08 00:00:00-05:00,162.00140679682232,163.77918852407868,161.81684100244,163.7500457763672,29020700,0.0,0.0,0.0
2019-02-11 00:00:00-05:00,164.34262092714448,164.74092486489997,163.18657598863774,163.59458923339844,21434100,0.0,0.0,0.0
2019-02-12 00:00:00-05:00,164.78952515015615,166.25643118445558,164.498082840307,166.01356506347656,29722100,0.0,0.0,0.0
2019-02-13 00:00:00-05:00,166.75184827992686,167.24730458102098,165.94554592109148,166.13011169433594,26094100,0.0,0.0,0.0
2019-02-14 00:00:00-05:00,165.537513848171,166.92671553098168,164.9837868950953,166.33412170410156,30326800,0.0,0.0,0.0
2019-02-15 00:00:00-05:00,167.59703570288613,167.63588775504172,166.25641014128684,167.03358459472656,32521700,0.0,0.0,0.0
2019-02-19 00:00:00-05:00,166.51875265043444,167.86908786777326,166.4896098979531,167.36392211914062,19487700,0.0,0.0,0.0
2019-02-20 00:00:00-05:00,167.48044577687276,168.1410492342141,166.43127733743134,167.33473205566406,32593000,0.0,0.0,0.0
2019-02-21 00:00:00-05:00,166.88786445603637,167.3444539145634,165.83869593790038,166.72271728515625,25207400,0.0,0.0,0.0
2019-02-22 00:00:00-05:00,167.08216989039366,168.07305291978827,166.9947268273772,167.95648193359375,27735400,0.0,0.0,0.0
2019-02-25 00:00:00-05:00,169.23879415207554,169.6759501015481,168.4518956549832,168.5684814453125,32608800,0.0,0.0,0.0
2019-02-26 00:00:00-05:00,168.16052309601426,169.2777014228272,167.87879006945843,168.74339294433594,21939700,0.0,0.0,0.0
2019-02-27 00:00:00-05:00,167.9661923053472,168.84051917745649,166.85872345937193,168.63650512695312,25162000,0.0,0.0,0.0
2019-02-28 00:00:00-05:00,168.1119051327452,168.85021268652432,167.77188668817746,168.24790954589844,25085500,0.0,0.0,0.0
2019-03-01 00:00:00-05:00,169.46224195319033,169.6662411636381,168.23818739702597,169.41366577148438,31431200,0.0,0.0,0.0
2019-03-04 00:00:00-05:00,170.53087610007935,170.77374223119244,167.54848771816427,169.44284057617188,38063500,0.0,0.0,0.0
2019-03-05 00:00:00-05:00,169.569091796875,170.09367598195118,168.73363192925856,169.569091796875,22319900,0.0,0.0,0.0
2019-03-06 00:00:00-05:00,169.734278475242,169.7634212243464,168.33536722474395,168.6073760986328,27194600,0.0,0.0,0.0
2019-03-07 00:00:00-05:00,168.17993970786827,168.2382252096677,165.91642550663033,166.5381622314453,39407400,0.0,0.0,0.0
2019-03-08 00:00:00-05:00,164.67291858082305,166.37298121344153,164.50777141817304,166.28555297851562,39303200,0.0,0.0,0.0
2019-03-11 00:00:00-04:00,166.97532310445814,169.86057385707275,166.94618035531028,169.74398803710938,30518400,0.0,0.0,0.0
2019-03-12 00:00:00-04:00,170.19087296081273,171.1137612973519,169.7828596380282,170.67660522460938,33953500,0.0,0.0,0.0
2019-03-13 00:00:00-04:00,171.56063416632446,172.852668888208,171.31776804481117,171.95892333984375,42426100,0.0,0.0,0.0
2019-03-14 00:00:00-04:00,172.07552432763484,172.2795235866017,171.61893479306883,171.66751098632812,23751500,0.0,0.0,0.0
2019-03-15 00:00:00-04:00,172.33777811640138,173.77555609693775,172.22120713222773,173.26068115234375,38192000,0.0,0.0,0.0
2019-03-18 00:00:00-04:00,173.18670836877985,174.19887841463162,172.83634409911554,173.67332458496094,32935100,0.324,0.0,0.0
2019-03-19 00:00:00-04:00,174.38378856649337,175.18184632793265,173.51761225366366,174.2572784423828,36893300,0.0,0.0,0.0
2019-03-20 00:00:00-04:00,174.2669673120401,176.0187883622979,173.46892457546738,174.94822692871094,50105000,0.0,0.0,0.0
2019-03-21 00:00:00-04:00,174.42270998946617,177.93607950867366,174.4032411835838,177.68304443359375,42428500,0.0,0.0,0.0
2019-03-22 00:00:00-04:00,176.91420539423908,177.39109467272996,173.59547895390074,173.7803955078125,70794500,0.0,0.0,0.0
2019-03-25 00:00:00-04:00,173.14777848384682,174.05287748054855,172.1940000471112,173.44947814941406,46336500,0.0,0.0,0.0
2019-03-26 00:00:00-04:00,174.79255927623242,175.85337911491223,173.37163332186338,174.2572784423828,33248100,0.0,0.0,0.0
2019-03-27 00:00:00-04:00,174.52003402617916,174.90932103026958,171.87284081739188,173.13803100585938,37096700,0.0,0.0,0.0
2019-03-28 00:00:00-04:00,173.58572818778558,174.18912751230667,172.495712672432,173.5370635986328,30368200,0.0,0.0,0.0
2019-03-29 00:00:00-04:00,174.88011741234075,175.01636934270263,173.8095559235354,174.85092163085938,35205500,0.0,0.0,0.0
2019-04-01 00:00:00-04:00,176.65143950970278,177.38136394164522,175.93125690774397,177.16725158691406,30969500,0.0,0.0,0.0
2019-04-02 00:00:00-04:00,177.36190120039979,178.0139652119397,176.91420770348816,177.83877563476562,22645200,0.0,0.0,0.0
2019-04-03 00:00:00-04:00,178.84115741711614,179.97011041962622,178.30589154641456,178.86062622070312,31633500,0.0,0.0,0.0
2019-04-04 00:00:00-04:00,178.90932464682686,179.56138861204826,177.76090262349527,178.79254150390625,28530800,0.0,0.0,0.0
2019-04-05 00:00:00-04:00,179.3083157686886,179.82412767512446,179.0942034848459,179.71707153320312,25674700,0.0,0.0,0.0
2019-04-08 00:00:00-04:00,179.42510648652893,180.32047841581908,178.71465106933007,180.17449951171875,22697500,0.0,0.0,0.0
2019-04-09 00:00:00-04:00,179.56138470040025,180.15505708122853,179.1623558369824,179.5419158935547,25631900,0.0,0.0,0.0
2019-04-10 00:00:00-04:00,179.77550775727926,180.56382370258052,179.5808642282486,180.50543212890625,24563000,0.0,0.0,0.0
2019-04-11 00:00:00-04:00,180.8071185318233,180.8071185318233,179.74629875381066,180.0771942138672,20654100,0.0,0.0,0.0
2019-04-12 00:00:00-04:00,180.87524273136754,180.97255705860385,180.1063808393587,180.85577392578125,24989100,0.0,0.0,0.0
2019-04-15 00:00:00-04:00,180.86549518428717,181.08934931558204,179.67815053697714,180.8849639892578,21073000,0.0,0.0,0.0
2019-04-16 00:00:00-04:00,181.5467657795146,181.90687186657965,180.95309342013488,181.50784301757812,27195700,0.0,0.0,0.0
2019-04-17 00:00:00-04:00,182.72437198034547,182.89954667351827,181.605160728594,182.1404266357422,29651600,0.0,0.0,0.0
2019-04-18 00:00:00-04:00,182.44214157089422,182.76329517581047,181.30344666116673,182.37400817871094,28580900,0.0,0.0,0.0
2019-04-22 00:00:00-04:00,181.57599185719866,182.9579802038764,181.4397250529615,182.8898468017578,17936000,0.0,0.0,0.0
2019-04-23 00:00:00-04:00,183.35697343054878,185.439690118134,183.09421138166266,185.21585083007812,33665600,0.0,0.0,0.0
2019-04-24 00:00:00-04:00,185.37159409744885,185.6051752418539,184.57353632516018,184.63194274902344,24977100,0.0,0.0,0.0
2019-04-25 00:00:00-04:00,186.01389653406562,186.10148387805745,184.37885852781864,185.38128662109375,29517500,0.0,0.0,0.0
2019-04-26 00:00:00-04:00,185.089332509198,185.5856905422621,183.54189654218777,185.5467529296875,26359500,0.0,0.0,0.0
2019-04-29 00:00:00-04:00,185.54676948846551,186.1988483293256,185.24506979065376,185.90687561035156,21716200,0.0,0.0,0.0
2019-04-30 00:00:00-04:00,184.4080543601742,184.76816041392897,183.1720600159122,184.46644592285156,31495300,0.0,0.0,0.0
2019-05-01 00:00:00-04:00,185.67328873721348,186.19884258522367,183.74629261199019,183.872802734375,34797100,0.0,0.0,0.0
2019-05-02 00:00:00-04:00,183.8144041075092,184.7681825801509,181.8679392495686,183.0747528076172,44110100,0.0,0.0,0.0
2019-05-03 00:00:00-04:00,184.59300390317642,186.13071301364477,184.26210842190264,185.9944610595703,30386200,0.0,0.0,0.0
2019-05-06 00:00:00-04:00,182.0431477659666,185.1088242963269,181.7609020159786,184.8557891845703,38371800,0.0,0.0,0.0
2019-05-07 00:00:00-04:00,182.84116522353477,183.61975410929347,179.5711037836265,181.2548065185547,58818100,0.0,0.0,0.0
2019-05-08 00:00:00-04:00,180.6611266045085,182.15989789534464,180.0090627094446,180.79737854003906,37165300,0.0,0.0,0.0
2019-05-09 00:00:00-04:00,178.78279190125303,180.44702586725143,177.2158871170223,179.82415771484375,55351700,0.0,0.0,0.0
2019-05-10 00:00:00-04:00,179.181812674191,180.91416510901215,176.18425518519723,180.04798889160156,58526400,0.0,0.0,0.0
2019-05-13 00:00:00-04:00,175.46408502063022,176.40812175587735,173.293780652647,173.79986572265625,67185800,0.0,0.0,0.0
2019-05-14 00:00:00-04:00,174.71469578289506,176.76821687227624,174.07235879372018,175.70738220214844,43360600,0.0,0.0,0.0
2019-05-15 00:00:00-04:00,174.54922279479624,178.6367955748778,174.5102851857435,178.18910217285156,40944500,0.0,0.0,0.0
2019-05-16 00:00:00-04:00,178.26697474155168,181.08935757717617,178.05286242814748,179.9798583984375,39281200,0.0,0.0,0.0
2019-05-17 00:00:00-04:00,178.19886357331467,180.61247583755616,177.98475125104704,178.1404571533203,44702300,0.0,0.0,0.0
2019-05-20 00:00:00-04:00,175.65876316620304,176.33028120825696,174.53953672874366,175.13320922851562,38608300,0.0,0.0,0.0
2019-05-21 00:00:00-04:00,176.64167638225973,177.4494610370137,176.07719982169618,176.9628448486328,31613800,0.0,0.0,0.0
2019-05-22 00:00:00-04:00,175.97988652287628,177.19642700093948,175.91175312793789,176.17453002929688,24332600,0.0,0.0,0.0
2019-05-23 00:00:00-04:00,174.15020091751222,174.22806128837314,172.39837969900964,173.47866821289062,45351300,0.0,0.0,0.0
2019-05-24 00:00:00-04:00,174.41296437446843,175.03583244301697,173.1769552140993,173.3910675048828,25903300,0.0,0.0,0.0
2019-05-28 00:00:00-04:00,173.87770908897897,174.85094151663426,172.71956012401344,172.73902893066406,24763800,0.0,0.0,0.0
2019-05-29 00:00:00-04:00,171.66844894726896,172.26212125861477,170.4032439566561,171.31808471679688,42178800,0.0,0.0,0.0
2019-05-30 00:00:00-04:00,171.77552264825658,172.52491577201502,171.06506713761058,172.03829956054688,30354800,0.0,0.0,0.0
2019-05-31 00:00:00-04:00,170.01395948319959,170.59788997572932,169.2159018379579,169.29376220703125,45446200,0.0,0.0,0.0
2019-06-03 00:00:00-04:00,168.8363455003111,169.2937658971206,164.73904558465233,165.5662841796875,75842300,0.0,0.0,0.0
2019-06-04 00:00:00-04:00,167.42518922797663,170.2864952128395,166.78285220069114,170.2281036376953,47797800,0.0,0.0,0.0
2019-06-05 00:00:00-04:00,171.85337736533037,171.88257314902924,169.71226907544278,171.4932861328125,34412700,0.0,0.0,0.0
2019-06-06 00:00:00-04:00,171.7852428800331,173.27428724062023,171.02612280798272,172.85580444335938,29913200,0.0,0.0,0.0
2019-06-07 00:00:00-04:00,173.78038787102884,176.9044706411431,173.55654856050631,176.19400024414062,45888300,0.0,0.0,0.0
2019-06-10 00:00:00-04:00,177.37160957443848,179.90201982126388,177.3326868115658,178.2475128173828,41385300,0.0,0.0,0.0
2019-06-11 00:00:00-04:00,180.10638353886688,180.43727898705552,177.8874148798936,178.49081420898438,41260300,0.0,0.0,0.0
2019-06-12 00:00:00-04:00,178.00419047798712,178.37402352227363,177.12828730507889,177.4591827392578,27758100,0.0,0.0,0.0
2019-06-13 00:00:00-04:00,178.19888824339708,178.9482666247303,177.84852392666775,178.51031494140625,23715800,0.0,0.0,0.0
2019-06-14 00:00:00-04:00,177.5954694153485,178.20861066653586,177.06993037886647,177.75119018554688,22844100,0.0,0.0,0.0
2019-06-17 00:00:00-04:00,178.14045698788308,179.31807475926135,177.945813472461,178.8217315673828,20379500,0.0,0.0,0.0
2019-06-18 00:00:00-04:00,180.93367179785787,182.69522038465007,180.466509469049,181.4202880859375,48177300,0.0,0.0,0.0
2019-06-19 00:00:00-04:00,181.6635651094561,182.51027255355427,180.6027453472541,182.1015167236328,31672900,0.0,0.0,0.0
